genes	time	treatment	replicate	normalized_counts	mean_over_replicates	estimate	p.value	regulation	significance
FLYWCH2	2h	Control	3	18.10458799749445	17.583830556657652	-0.42735278656696424	0.7561329337674201	Downregulated	Not significant
FLYWCH2	2h	Virus	1	16.497010236240577	17.156477770090685	-0.42735278656696424	0.7561329337674201	Downregulated	Not significant
FLYWCH2	2h	Virus	2	15.43467218277663	17.156477770090685	-0.42735278656696424	0.7561329337674201	Downregulated	Not significant
FLYWCH2	2h	Virus	3	19.53775089125485	17.156477770090685	-0.42735278656696424	0.7561329337674201	Downregulated	Not significant
FLYWCH2	6h	Control	1	15.924530765112817	18.422988264892695	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	6h	Control	2	19.225315436000955	18.422988264892695	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	6h	Control	3	20.11911859356431	18.422988264892695	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	6h	Virus	1	17.918511792989076	17.571331708213076	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	6h	Virus	2	18.728840534704194	17.571331708213076	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	6h	Virus	3	16.066642796945956	17.571331708213076	-0.8516565566796191	0.600377588158452	Downregulated	Not significant
FLYWCH2	10h	Control	1	17.002909176962444	18.20930990683979	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	10h	Control	2	21.95000145225018	18.20930990683979	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	10h	Control	3	15.67501909130674	18.20930990683979	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	10h	Virus	1	14.240617869574791	14.716319523214016	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	10h	Virus	2	15.1890218671105	14.716319523214016	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	10h	Virus	3	14.719318832956759	14.716319523214016	-3.4929903836257776	0.14437787876337616	Downregulated	Not significant
FLYWCH2	24h	Control	1	20.129503537351674	20.276643545908755	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
FLYWCH2	24h	Control	2	15.587932367857109	20.276643545908755	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
FLYWCH2	24h	Control	3	25.11249473251748	20.276643545908755	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
FLYWCH2	24h	Virus	1	3.662051986257714	6.9338965589965165	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
FLYWCH2	24h	Virus	2	17.139637690731835	6.9338965589965165	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
FLYWCH2	24h	Virus	3	0	6.9338965589965165	-13.342746986912244	0.08626494987731358	Downregulated	Not significant
AAMP	2h	Control	1	744.6016675290512	738.7426527481088	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	2h	Control	2	737.207739308995	738.7426527481088	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	2h	Control	3	734.41855140628	738.7426527481088	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	2h	Virus	1	729.9791394306154	724.7065634383224	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	2h	Virus	2	720.730514481408	724.7065634383224	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	2h	Virus	3	723.4100364029439	724.7065634383224	-14.036089309786412	0.026617661169111354	Downregulated	Significant
AAMP	6h	Control	1	763.1506256757585	776.9409680779113	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	6h	Control	2	794.9150570619796	776.9409680779113	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	6h	Control	3	772.7572214959956	776.9409680779113	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	6h	Virus	1	758.7116320609924	744.1521780470744	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	6h	Virus	2	748.4863570645122	744.1521780470744	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	6h	Virus	3	725.2585450157185	744.1521780470744	-32.788790030837006	0.0742333178212987	Downregulated	Not significant
AAMP	10h	Control	1	789.8008523096851	784.7749704658917	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	10h	Control	2	799.4545187343498	784.7749704658917	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	10h	Control	3	765.0695403536403	784.7749704658917	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	10h	Virus	1	807.8645828332433	790.4056024004591	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	10h	Virus	2	798.4414210508539	790.4056024004591	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	10h	Virus	3	764.9108033172799	790.4056024004591	5.630631934567129	0.7511688022706372	Upregulated	Not significant
AAMP	24h	Control	1	893.1116943022101	889.4671747501664	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
AAMP	24h	Control	2	886.8828954551875	889.4671747501664	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
AAMP	24h	Control	3	888.4069344931015	889.4671747501664	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
AAMP	24h	Virus	1	724.4429326105171	714.7637518489365	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
AAMP	24h	Virus	2	725.9051371038208	714.7637518489365	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
AAMP	24h	Virus	3	693.9431858324716	714.7637518489365	-174.70342290123014	7.894768004104289e-5	Downregulated	Significant
SURF4	2h	Control	1	810.4394271804081	799.9232616907326	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	2h	Control	2	805.8225678303122	799.9232616907326	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	2h	Control	3	783.5077900614774	799.9232616907326	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	2h	Virus	1	851.3352627105193	852.1833549757487	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	2h	Virus	2	843.6190893102455	852.1833549757487	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	2h	Virus	3	861.5957129064813	852.1833549757487	52.260093285016005	0.005978280996402921	Upregulated	Significant
SURF4	6h	Control	1	809.463942257504	797.531530448768	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	6h	Control	2	788.8394587250795	797.531530448768	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	6h	Control	3	794.2911903637206	797.531530448768	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	6h	Virus	1	780.9385524603474	795.3840502700386	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	6h	Virus	2	807.7787280082414	795.3840502700386	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	6h	Virus	3	797.434870341527	795.3840502700386	-2.147480178729615	0.8398039117093699	Downregulated	Not significant
SURF4	10h	Control	1	817.4082798252574	819.1414051316294	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	10h	Control	2	817.5562233578797	819.1414051316294	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	10h	Control	3	822.459712211751	819.1414051316294	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	10h	Virus	1	823.6581195769353	825.0319391910314	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	10h	Virus	2	801.4339775647027	825.0319391910314	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	10h	Virus	3	850.0037204314561	825.0319391910314	5.8905340594017845	0.698274537841304	Upregulated	Not significant
SURF4	24h	Control	1	844.6368299148185	849.8918761508223	-62.05264583740837	0.0357635591426748	Downregulated	Significant
SURF4	24h	Control	2	868.627749062772	849.8918761508223	-62.05264583740837	0.0357635591426748	Downregulated	Significant
SURF4	24h	Control	3	836.4110494748767	849.8918761508223	-62.05264583740837	0.0357635591426748	Downregulated	Significant
SURF4	24h	Virus	1	819.34192275647	787.8392303134141	-62.05264583740837	0.0357635591426748	Downregulated	Significant
SURF4	24h	Virus	2	759.1488403332606	787.8392303134141	-62.05264583740837	0.0357635591426748	Downregulated	Significant
SURF4	24h	Virus	3	785.0269278505116	787.8392303134141	-62.05264583740837	0.0357635591426748	Downregulated	Significant
PA2G4	2h	Control	1	5282.8497858502915	5370.652815364207	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	2h	Control	2	5253.131080500431	5370.652815364207	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	2h	Control	3	5575.977579741897	5370.652815364207	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	2h	Virus	1	5162.180164748993	5289.48069174647	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	2h	Virus	2	5213.51218569326	5289.48069174647	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	2h	Virus	3	5492.749724797159	5289.48069174647	-81.17212361773691	0.6066062060115415	Downregulated	Not significant
PA2G4	6h	Control	1	5169.026147909272	5223.130423596574	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	6h	Control	2	5050.372327813597	5223.130423596574	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	6h	Control	3	5449.992795066851	5223.130423596574	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	6h	Virus	1	5215.035404882902	5300.935791043504	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	6h	Virus	2	5181.051620300978	5300.935791043504	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	6h	Virus	3	5506.720347946632	5300.935791043504	77.80536744692968	0.646664539757789	Upregulated	Not significant
PA2G4	10h	Control	1	5149.224511200994	5273.12217543558	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	10h	Control	2	5195.911122139509	5273.12217543558	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	10h	Control	3	5474.230892966237	5273.12217543558	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	10h	Virus	1	5122.360700991095	5243.385476029374	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	10h	Virus	2	5222.249103394187	5243.385476029374	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	10h	Virus	3	5385.546623702842	5243.385476029374	-29.73669940620623	0.8266175630564228	Downregulated	Not significant
PA2G4	24h	Control	1	5188.548404316962	5325.680610496216	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
PA2G4	24h	Control	2	5239.262284254877	5325.680610496216	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
PA2G4	24h	Control	3	5549.2311429168085	5325.680610496216	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
PA2G4	24h	Virus	1	5299.758050569265	5275.057529425789	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
PA2G4	24h	Virus	2	5141.407846831117	5275.057529425789	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
PA2G4	24h	Virus	3	5384.006690876985	5275.057529425789	-50.623081070427794	0.7233921270872323	Downregulated	Not significant
RCOR3	2h	Control	1	66.51375879867697	65.69214067366217	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	2h	Control	2	61.325823927434406	65.69214067366217	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	2h	Control	3	69.23683929487511	65.69214067366217	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	2h	Virus	1	67.95360664637224	67.6818189314041	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	2h	Virus	2	63.5438689237287	67.6818189314041	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	2h	Virus	3	71.54798122411134	67.6818189314041	1.9896782577419108	0.5765652485171678	Upregulated	Not significant
RCOR3	6h	Control	1	70.19654148732775	66.89149654977956	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	6h	Control	2	64.58818782684384	66.89149654977956	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	6h	Control	3	65.88976033516708	66.89149654977956	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	6h	Virus	1	66.39142089354021	62.889353358042754	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	6h	Virus	2	55.04818094889458	62.889353358042754	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	6h	Virus	3	67.22845823169347	62.889353358042754	-4.002143191736804	0.40248589183724043	Downregulated	Not significant
RCOR3	10h	Control	1	54.2218765356668	56.23132005069931	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	10h	Control	2	56.507050895753785	56.23132005069931	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	10h	Control	3	57.96503272067734	56.23132005069931	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	10h	Virus	1	52.63902471769859	56.67767943607893	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	10h	Virus	2	62.218439957781364	56.67767943607893	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	10h	Virus	3	55.175573632756844	56.67767943607893	0.44635938537962494	0.8912770208341705	Upregulated	Not significant
RCOR3	24h	Control	1	60.46178265397024	59.58574070649176	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
RCOR3	24h	Control	2	56.696036571889366	59.58574070649176	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
RCOR3	24h	Control	3	61.599402893615675	59.58574070649176	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
RCOR3	24h	Virus	1	56.87104621349437	57.42891819282545	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
RCOR3	24h	Virus	2	54.07253045222735	57.42891819282545	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
RCOR3	24h	Virus	3	61.34317791275463	57.42891819282545	-2.1568225136663166	0.4508900552582965	Downregulated	Not significant
AP1S3	2h	Control	1	126.3525956797706	127.24205753435484	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	2h	Control	2	134.65754999543006	127.24205753435484	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	2h	Control	3	120.71602692786387	127.24205753435484	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	2h	Virus	1	123.14864591075985	137.45344857845868	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	2h	Virus	2	156.32761475020845	137.45344857845868	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	2h	Virus	3	132.8840850744077	137.45344857845868	10.211391044103811	0.39181446371631073	Upregulated	Not significant
AP1S3	6h	Control	1	126.74700466094252	135.00947550481817	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	6h	Control	2	141.95052922545625	135.00947550481817	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	6h	Control	3	136.33089262805572	135.00947550481817	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	6h	Virus	1	132.45548671200717	134.50799336270407	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	6h	Virus	2	133.99424943543778	134.50799336270407	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	6h	Virus	3	137.07424394066726	134.50799336270407	-0.5014821421141072	0.9191622627063747	Downregulated	Not significant
AP1S3	10h	Control	1	119.19566261787007	129.3110596589562	12.035058745422262	0.16294351361204698	Upregulated	Not significant
AP1S3	10h	Control	2	142.48497653889206	129.3110596589562	12.035058745422262	0.16294351361204698	Upregulated	Not significant
